Timestamp,Event,Temperature,Pressure,Altitude,Humidity,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Latitude,Longitude,DateTime
97043,SensorData,20.67,938.97,637.64,49.25,6.42,0.06,7.69,-1.22,2.19,1.99,40.301498,-3.838370,3/3/2025 17:41:52
97107,SensorData,20.67,938.96,637.73,49.27,6.41,0.03,7.67,-1.19,2.81,2.17,40.301498,-3.838370,3/3/2025 17:41:52
97174,SensorData,20.67,938.96,637.69,49.29,6.52,0.07,7.60,-1.15,1.95,2.18,40.301498,-3.838370,3/3/2025 17:41:52
97250,SensorData,20.67,938.96,637.69,49.29,6.50,-0.03,7.62,-1.22,2.71,2.08,40.301498,-3.838370,3/3/2025 17:41:52
97294,SensorData,20.66,939.00,637.35,49.28,6.45,0.02,7.67,-1.04,2.68,2.36,40.301498,-3.838370,3/3/2025 17:41:52
97348,SensorData,20.66,938.99,637.46,49.28,6.47,0.03,7.53,-1.08,2.13,1.88,40.301498,-3.838370,3/3/2025 17:41:52
97761,SensorData,20.67,938.98,637.57,49.31,6.44,-0.07,7.71,-1.05,2.05,2.21,40.301487,-3.838341,3/3/2025 17:41:53
97795,SensorData,20.65,938.98,637.57,49.32,6.55,0.06,7.71,-1.24,1.92,2.17,40.301487,-3.838341,3/3/2025 17:41:53
97870,SensorData,20.67,938.99,637.42,49.32,6.52,-0.03,7.59,-1.10,2.19,1.95,40.301487,-3.838341,3/3/2025 17:41:53
97924,SensorData,20.66,938.97,637.63,49.32,6.42,0.02,7.71,-1.16,2.29,2.06,40.301487,-3.838341,3/3/2025 17:41:53
97967,SensorData,20.65,938.97,637.65,49.31,6.45,0.06,7.49,-1.24,2.19,1.98,40.301487,-3.838341,3/3/2025 17:41:53
98040,SensorData,20.67,939.01,637.31,49.36,6.43,0.07,7.65,-0.95,2.08,2.07,40.301487,-3.838341,3/3/2025 17:41:53
98106,SensorData,20.67,938.99,637.46,49.34,6.44,-0.02,7.68,-1.02,2.10,2.19,40.301487,-3.838341,3/3/2025 17:41:53
98170,SensorData,20.67,939.00,637.41,49.36,6.48,0.06,7.53,-0.95,2.02,2.26,40.301487,-3.838341,3/3/2025 17:41:53
98244,SensorData,20.67,938.98,637.57,49.36,6.42,0.01,7.66,-1.12,2.36,2.05,40.301487,-3.838341,3/3/2025 17:41:53
98287,SensorData,20.67,938.99,637.47,49.38,6.44,0.04,7.70,-1.02,2.11,1.85,40.301487,-3.838341,3/3/2025 17:41:53
98341,SensorData,20.66,939.03,637.15,49.23,6.50,0.09,7.58,-1.17,2.02,2.04,40.301487,-3.838341,3/3/2025 17:41:53
98766,SensorData,20.66,938.97,637.62,49.40,6.51,0.10,7.51,-1.48,3.27,2.27,40.301476,-3.838319,3/3/2025 17:41:54
98800,SensorData,20.66,938.98,637.55,49.40,6.44,0.02,7.69,-1.15,2.34,2.05,40.301476,-3.838319,3/3/2025 17:41:54
98883,SensorData,20.68,939.01,637.29,49.44,6.45,0.05,7.65,-1.17,1.90,2.15,40.301476,-3.838319,3/3/2025 17:41:54
98927,SensorData,20.67,938.98,637.56,49.44,6.48,0.00,7.62,-1.15,2.02,2.20,40.301476,-3.838319,3/3/2025 17:41:54
98982,SensorData,20.67,938.98,637.55,49.52,6.46,-0.01,7.68,-1.06,2.02,2.07,40.301476,-3.838319,3/3/2025 17:41:54
99045,SensorData,20.67,939.00,637.36,49.42,6.44,0.02,7.65,-1.18,2.21,1.98,40.301476,-3.838319,3/3/2025 17:41:54
99119,SensorData,20.68,938.98,637.67,49.66,6.44,0.01,7.70,-1.07,2.38,1.98,40.301476,-3.838319,3/3/2025 17:41:54
99182,SensorData,20.66,938.98,637.55,49.49,6.43,-0.04,7.67,-1.08,2.13,1.90,40.301476,-3.838319,3/3/2025 17:41:54
99256,SensorData,20.67,938.96,637.72,49.46,6.43,0.03,7.69,-0.97,2.30,2.13,40.301476,-3.838319,3/3/2025 17:41:54
99301,SensorData,20.67,938.97,637.64,49.47,6.46,0.08,7.65,-1.04,2.35,2.00,40.301476,-3.838319,3/3/2025 17:41:54
99355,SensorData,20.67,938.97,637.61,49.47,6.44,0.04,7.59,-1.02,2.11,2.12,40.301476,-3.838319,3/3/2025 17:41:54
99768,SensorData,20.67,938.98,637.55,49.47,6.42,0.02,7.64,-1.05,2.37,2.09,40.301514,-3.838304,3/3/2025 17:41:55
99802,SensorData,20.68,938.98,637.59,49.52,6.44,-0.01,7.65,-1.15,2.24,1.99,40.301514,-3.838304,3/3/2025 17:41:55
99877,SensorData,20.68,938.98,637.82,49.51,6.46,-0.01,7.62,-1.05,2.15,2.21,40.301514,-3.838304,3/3/2025 17:41:55
99931,SensorData,20.66,938.98,637.52,49.54,6.53,0.06,7.69,-1.07,2.25,2.20,40.301514,-3.838304,3/3/2025 17:41:55
99974,SensorData,20.67,938.98,637.56,49.55,6.49,-0.01,7.66,-1.15,2.08,2.07,40.301514,-3.838304,3/3/2025 17:41:55
100047,SensorData,20.68,938.98,637.56,49.56,6.47,-0.05,7.75,-0.93,2.19,2.03,40.301514,-3.838304,3/3/2025 17:41:55
100112,SensorData,20.67,938.97,637.66,49.57,6.42,0.03,7.61,-1.37,2.30,1.98,40.301514,-3.838304,3/3/2025 17:41:55
100178,SensorData,20.68,938.99,637.44,49.52,6.48,-0.01,7.60,-1.05,2.29,2.06,40.301514,-3.838304,3/3/2025 17:41:55
100251,SensorData,20.68,939.00,637.37,49.55,6.45,0.01,7.72,-1.20,2.18,1.82,40.301514,-3.838304,3/3/2025 17:41:55
100295,SensorData,20.67,939.00,637.42,49.56,6.47,0.02,7.61,-1.08,2.05,1.98,40.301514,-3.838304,3/3/2025 17:41:55
100348,SensorData,20.67,939.02,637.21,49.17,6.44,-0.03,7.58,-1.00,2.18,1.98,40.301514,-3.838304,3/3/2025 17:41:55
100763,SensorData,20.67,938.98,637.53,49.57,6.44,0.02,7.62,-1.19,2.07,2.03,40.301529,-3.838304,3/3/2025 17:41:56
100797,SensorData,20.67,938.99,637.43,49.58,6.50,0.02,7.64,-1.15,2.45,2.11,40.301529,-3.838304,3/3/2025 17:41:56
100880,SensorData,20.68,939.00,637.38,49.59,6.42,0.10,7.66,-1.30,2.05,2.09,40.301529,-3.838304,3/3/2025 17:41:56
100924,SensorData,20.68,938.98,637.52,49.61,6.44,-0.01,7.63,-1.02,2.10,2.20,40.301529,-3.838304,3/3/2025 17:41:56
100968,SensorData,20.67,938.99,637.45,49.60,6.56,0.06,7.74,-1.05,2.59,2.21,40.301529,-3.838304,3/3/2025 17:41:56
101043,SensorData,20.68,938.99,637.46,49.64,6.44,-0.01,7.64,-1.00,1.94,1.98,40.301529,-3.838304,3/3/2025 17:41:56
101107,SensorData,20.67,938.99,637.50,49.63,6.47,0.03,7.57,-1.01,2.12,1.97,40.301529,-3.838304,3/3/2025 17:41:56
101180,SensorData,20.68,939.01,637.32,49.64,6.44,0.01,7.63,-0.89,2.11,2.03,40.301529,-3.838304,3/3/2025 17:41:56
101244,SensorData,20.68,938.99,637.51,49.64,6.45,-0.02,7.63,-1.02,2.07,2.00,40.301529,-3.838304,3/3/2025 17:41:56
101289,SensorData,20.68,938.98,637.52,49.87,6.47,0.04,7.67,-1.18,2.21,2.02,40.301529,-3.838304,3/3/2025 17:41:56
101343,SensorData,20.67,938.97,637.63,49.61,6.40,0.04,7.62,-1.30,2.21,2.08,40.301529,-3.838304,3/3/2025 17:41:56
101756,SensorData,20.67,938.96,637.77,49.63,6.49,0.03,7.62,-1.04,2.31,2.03,40.301552,-3.838337,3/3/2025 17:41:57
101800,SensorData,20.68,939.00,637.38,49.60,6.49,0.11,7.66,-1.00,2.27,2.11,40.301552,-3.838337,3/3/2025 17:41:57
101873,SensorData,20.66,938.97,637.65,49.61,6.43,0.03,7.61,-1.12,2.18,2.08,40.301552,-3.838337,3/3/2025 17:41:57
101919,SensorData,20.67,938.99,637.45,49.61,6.41,0.02,7.63,-1.18,2.08,1.85,40.301552,-3.838337,3/3/2025 17:41:57
101973,SensorData,20.67,938.98,637.56,49.59,6.45,0.01,7.62,-1.09,2.31,1.87,40.301552,-3.838337,3/3/2025 17:41:57
102036,SensorData,20.67,938.98,637.53,49.60,6.42,0.03,7.69,-0.98,2.19,2.18,40.301552,-3.838337,3/3/2025 17:41:57
102110,SensorData,20.67,938.97,637.68,49.59,6.45,-0.02,7.69,-1.08,1.88,2.27,40.301552,-3.838337,3/3/2025 17:41:57
102175,SensorData,20.67,938.97,637.67,49.58,6.44,0.01,7.68,-1.07,2.21,2.30,40.301552,-3.838337,3/3/2025 17:41:57
102249,SensorData,20.67,938.97,637.63,49.58,6.47,0.00,7.60,-1.15,2.33,2.15,40.301552,-3.838337,3/3/2025 17:41:57
102292,SensorData,20.67,938.99,637.49,49.57,6.45,0.04,7.63,-0.97,2.24,2.08,40.301552,-3.838337,3/3/2025 17:41:57
102346,SensorData,20.67,939.00,637.39,49.58,6.45,0.07,7.62,-0.85,2.20,2.05,40.301552,-3.838337,3/3/2025 17:41:57
102769,SensorData,20.67,938.99,637.49,49.75,6.43,0.03,7.64,-0.88,2.18,2.23,40.301598,-3.838372,3/3/2025 17:41:58
102805,SensorData,20.68,938.97,637.65,49.57,6.47,0.01,7.68,-0.95,2.18,1.89,40.301598,-3.838372,3/3/2025 17:41:58
102889,SensorData,20.68,938.94,637.91,49.52,6.49,0.04,7.66,-1.02,2.14,2.09,40.301598,-3.838372,3/3/2025 17:41:58
102933,SensorData,20.67,938.99,637.47,49.56,6.51,-0.00,7.70,-0.97,2.27,2.08,40.301598,-3.838372,3/3/2025 17:41:58
103000,SensorData,20.67,938.98,637.53,49.54,6.46,0.04,7.66,-1.15,2.27,2.02,40.301598,-3.838372,3/3/2025 17:41:58
103056,SensorData,20.68,938.96,637.75,49.54,6.46,0.04,7.68,-1.22,2.32,1.95,40.301598,-3.838372,3/3/2025 17:41:58
103119,SensorData,20.67,938.96,637.74,49.52,6.49,-0.04,7.62,-1.02,2.27,2.04,40.301598,-3.838372,3/3/2025 17:41:58
103183,SensorData,20.67,939.01,637.31,49.54,6.43,0.05,7.59,-0.96,2.22,2.05,40.301598,-3.838372,3/3/2025 17:41:58
103256,SensorData,20.68,939.00,637.41,49.54,6.43,0.07,7.67,-1.09,2.12,2.24,40.301598,-3.838372,3/3/2025 17:41:58
103300,SensorData,20.66,938.98,637.59,49.71,6.48,0.05,7.72,-1.07,2.11,2.00,40.301598,-3.838372,3/3/2025 17:41:58
103355,SensorData,20.67,938.99,637.45,49.50,6.44,0.03,7.69,-1.21,2.15,2.15,40.301598,-3.838372,3/3/2025 17:41:58
103768,SensorData,20.67,938.98,637.56,49.52,6.43,0.01,7.64,-0.96,2.15,2.26,40.301609,-3.838383,3/3/2025 17:41:59
103812,SensorData,20.67,938.98,637.56,49.50,6.50,0.00,7.72,-0.94,2.02,2.02,40.301609,-3.838383,3/3/2025 17:41:59
103886,SensorData,20.67,938.97,637.64,49.52,6.47,0.03,7.67,-1.08,2.26,2.05,40.301609,-3.838383,3/3/2025 17:41:59
103932,SensorData,20.68,938.95,637.81,49.50,6.53,0.04,7.68,-0.98,2.28,1.91,40.301609,-3.838383,3/3/2025 17:41:59
103985,SensorData,20.68,938.97,637.68,49.47,6.42,0.02,7.58,-1.15,2.15,2.06,40.301609,-3.838383,3/3/2025 17:41:59
104058,SensorData,20.68,938.97,637.64,49.50,6.48,-0.00,7.73,-1.19,2.21,2.09,40.301609,-3.838383,3/3/2025 17:41:59
104122,SensorData,20.67,938.96,637.71,49.49,6.43,0.02,7.60,-1.02,2.17,1.87,40.301609,-3.838383,3/3/2025 17:41:59
104185,SensorData,20.66,938.96,637.74,49.49,6.45,0.02,7.66,-1.11,2.13,2.11,40.301609,-3.838383,3/3/2025 17:41:59
104261,SensorData,20.68,939.00,637.36,49.49,6.45,0.02,7.61,-1.18,2.15,2.03,40.301609,-3.838383,3/3/2025 17:41:59
104304,SensorData,20.68,938.97,637.64,49.46,6.51,0.02,7.71,-1.13,2.14,2.24,40.301609,-3.838383,3/3/2025 17:41:59
104358,SensorData,20.68,938.97,637.68,49.48,6.44,-0.00,7.72,-1.24,2.02,2.27,40.301609,-3.838383,3/3/2025 17:41:59
104771,SensorData,20.67,938.97,637.58,49.88,6.47,-0.00,7.64,-0.80,2.08,1.97,40.301628,-3.838391,3/3/2025 17:42:0
104817,SensorData,20.68,938.96,637.71,49.29,6.47,0.02,7.59,-1.05,1.97,2.03,40.301628,-3.838391,3/3/2025 17:42:0
104891,SensorData,20.66,938.95,637.84,49.45,6.42,0.07,7.64,-1.05,2.10,2.24,40.301628,-3.838391,3/3/2025 17:42:0
104935,SensorData,20.67,938.96,637.71,49.45,6.48,-0.02,7.60,-1.06,2.14,2.15,40.301628,-3.838391,3/3/2025 17:42:0
104988,SensorData,20.66,938.95,637.84,49.47,6.49,0.06,7.62,-1.10,2.37,2.07,40.301628,-3.838391,3/3/2025 17:42:0
105051,SensorData,20.68,938.99,637.45,49.46,6.49,0.06,7.70,-1.23,2.16,2.02,40.301628,-3.838391,3/3/2025 17:42:0
105117,SensorData,20.67,938.96,637.72,49.45,6.41,-0.02,7.64,-1.08,2.23,1.79,40.301628,-3.838391,3/3/2025 17:42:0
105181,SensorData,20.68,938.98,637.67,49.50,6.49,0.01,7.73,-1.02,2.27,2.08,40.301628,-3.838391,3/3/2025 17:42:0
105255,SensorData,20.67,938.95,637.79,49.47,6.49,0.05,7.72,-1.10,2.21,2.14,40.301628,-3.838391,3/3/2025 17:42:0
105299,SensorData,20.67,938.98,637.58,49.46,6.45,-0.03,7.70,-0.98,2.25,1.99,40.301628,-3.838391,3/3/2025 17:42:0
105355,SensorData,20.68,938.95,637.82,49.49,6.50,0.02,7.63,-1.06,2.08,2.11,40.301628,-3.838391,3/3/2025 17:42:0
105768,SensorData,20.67,938.97,637.62,49.45,6.44,0.03,7.63,-1.18,2.21,2.12,40.301647,-3.838407,3/3/2025 17:42:1
105812,SensorData,20.67,938.97,637.68,49.52,6.45,0.01,7.61,-1.27,2.39,2.00,40.301647,-3.838407,3/3/2025 17:42:1
105885,SensorData,20.67,938.96,637.70,49.51,6.49,0.03,7.67,-1.03,2.21,2.02,40.301647,-3.838407,3/3/2025 17:42:1
105952,SensorData,20.68,938.97,637.66,49.50,6.40,-0.03,7.62,-1.15,2.08,2.16,40.301647,-3.838407,3/3/2025 17:42:1
106048,SensorData,20.68,938.99,637.47,49.51,6.51,0.02,7.61,-1.13,2.17,1.98,40.301647,-3.838407,3/3/2025 17:42:1
106112,SensorData,20.68,938.97,637.60,49.52,6.51,-0.06,7.63,-1.21,2.08,1.84,40.301647,-3.838407,3/3/2025 17:42:1
106175,SensorData,20.68,938.96,637.70,49.54,6.41,0.03,7.69,-1.21,2.26,2.06,40.301647,-3.838407,3/3/2025 17:42:1
106249,SensorData,20.67,938.96,637.76,49.56,6.46,0.03,7.69,-1.19,2.44,1.94,40.301647,-3.838407,3/3/2025 17:42:1
106294,SensorData,20.68,938.96,637.72,49.52,6.45,-0.01,7.68,-0.99,2.18,2.11,40.301647,-3.838407,3/3/2025 17:42:1
106348,SensorData,20.67,938.94,637.87,49.49,6.51,0.11,7.62,-1.05,2.27,2.04,40.301647,-3.838407,3/3/2025 17:42:1
106771,SensorData,20.67,938.94,637.95,49.55,6.51,-0.00,7.69,-1.11,2.08,2.17,40.301666,-3.838418,3/3/2025 17:42:2
106805,SensorData,20.67,938.95,637.81,49.57,6.45,0.01,7.64,-1.08,2.35,2.11,40.301666,-3.838418,3/3/2025 17:42:2
106889,SensorData,20.67,938.97,637.66,49.59,6.39,0.01,7.64,-0.95,2.02,2.01,40.301666,-3.838418,3/3/2025 17:42:2
106935,SensorData,20.68,938.95,637.82,49.59,6.45,0.01,7.70,-1.08,1.98,2.26,40.301666,-3.838418,3/3/2025 17:42:2
106979,SensorData,20.68,938.98,637.60,49.59,6.44,0.01,7.55,-1.10,1.99,2.11,40.301666,-3.838418,3/3/2025 17:42:2
107052,SensorData,20.67,938.95,637.86,49.61,6.45,-0.02,7.64,-1.05,2.19,2.02,40.301666,-3.838418,3/3/2025 17:42:2
107116,SensorData,20.67,938.92,637.75,49.45,6.50,-0.01,7.64,-0.96,2.07,2.06,40.301666,-3.838418,3/3/2025 17:42:2
107181,SensorData,20.68,938.97,637.60,49.62,6.48,-0.02,7.65,-1.17,2.22,2.07,40.301666,-3.838418,3/3/2025 17:42:2
107255,SensorData,20.69,939.00,637.33,49.65,6.46,0.03,7.65,-1.13,2.19,2.07,40.301666,-3.838418,3/3/2025 17:42:2
107298,SensorData,20.68,938.97,637.64,49.64,6.50,0.02,7.62,-1.09,2.08,2.00,40.301666,-3.838418,3/3/2025 17:42:2
107352,SensorData,20.68,938.95,637.85,49.65,6.44,0.01,7.61,-1.07,2.21,2.26,40.301666,-3.838418,3/3/2025 17:42:2
107765,SensorData,20.67,938.95,637.80,49.63,6.49,0.04,7.71,-1.02,2.20,1.96,40.301655,-3.838442,3/3/2025 17:42:3
107801,SensorData,20.68,938.99,637.47,49.70,6.44,0.00,7.60,-1.04,2.22,2.15,40.301655,-3.838442,3/3/2025 17:42:3
107875,SensorData,20.67,938.97,637.61,49.66,6.42,-0.01,7.68,-1.02,2.47,2.20,40.301655,-3.838442,3/3/2025 17:42:3
107929,SensorData,20.68,938.98,637.58,49.71,6.45,-0.05,7.62,-1.02,1.97,2.15,40.301655,-3.838442,3/3/2025 17:42:3
107973,SensorData,20.67,938.97,637.62,49.70,6.45,0.06,7.61,-1.00,2.25,1.80,40.301655,-3.838442,3/3/2025 17:42:3
108039,SensorData,20.67,938.99,637.50,49.69,6.50,0.05,7.64,-1.11,2.22,2.13,40.301655,-3.838442,3/3/2025 17:42:3
108112,SensorData,20.67,938.97,637.67,50.14,6.49,0.00,7.64,-1.16,2.13,1.94,40.301655,-3.838442,3/3/2025 17:42:3
108176,SensorData,20.67,938.95,637.82,49.61,6.43,0.08,7.67,-1.27,2.19,2.37,40.301655,-3.838442,3/3/2025 17:42:3
108240,SensorData,20.68,938.98,637.56,49.75,6.42,0.02,7.66,-0.95,2.31,2.06,40.301655,-3.838442,3/3/2025 17:42:3
108284,SensorData,20.69,938.97,637.63,49.77,6.48,0.01,7.58,-1.04,2.21,1.83,40.301655,-3.838442,3/3/2025 17:42:3
108339,SensorData,20.68,938.98,637.51,49.76,6.43,0.03,7.67,-1.04,2.22,2.12,40.301655,-3.838442,3/3/2025 17:42:3
108762,SensorData,20.67,938.97,637.67,49.77,6.45,0.02,7.72,-1.03,2.10,2.08,40.301670,-3.838439,3/3/2025 17:42:4
108796,SensorData,20.67,938.95,637.83,49.79,6.44,0.03,7.63,-1.06,2.15,1.98,40.301670,-3.838439,3/3/2025 17:42:4
108872,SensorData,20.67,938.94,637.95,49.81,6.46,-0.01,7.64,-0.98,2.17,1.92,40.301670,-3.838439,3/3/2025 17:42:4
108918,SensorData,20.67,938.93,638.04,49.52,6.40,0.01,7.61,-0.92,2.05,2.20,40.301670,-3.838439,3/3/2025 17:42:4
108972,SensorData,20.66,938.92,638.05,49.81,6.45,0.01,7.65,-1.09,2.23,2.09,40.301670,-3.838439,3/3/2025 17:42:4
109036,SensorData,20.67,938.95,637.83,49.80,6.45,-0.00,7.60,-1.07,2.24,2.18,40.301670,-3.838439,3/3/2025 17:42:4
109100,SensorData,20.67,938.98,637.56,49.81,6.44,0.10,7.63,-1.06,2.05,2.13,40.301670,-3.838439,3/3/2025 17:42:4
109163,SensorData,20.67,938.96,637.72,49.76,6.43,0.05,7.71,-1.14,2.32,2.23,40.301670,-3.838439,3/3/2025 17:42:4
109239,SensorData,20.67,938.98,637.59,49.82,6.44,0.00,7.64,-1.02,2.22,2.04,40.301670,-3.838439,3/3/2025 17:42:4
109283,SensorData,20.68,938.99,637.51,49.80,6.43,0.01,7.70,-1.24,2.27,2.12,40.301670,-3.838439,3/3/2025 17:42:4
109337,SensorData,20.67,938.96,637.76,49.81,6.52,-0.00,7.58,-1.11,2.19,1.90,40.301670,-3.838439,3/3/2025 17:42:4
109760,SensorData,20.69,939.01,637.27,49.81,6.45,0.02,7.62,-1.13,2.35,2.18,40.301685,-3.838455,3/3/2025 17:42:5
109796,SensorData,20.68,938.95,637.85,49.82,6.45,0.03,7.73,-1.21,2.19,2.14,40.301685,-3.838455,3/3/2025 17:42:5
109870,SensorData,20.67,938.92,638.08,49.83,6.47,-0.03,7.57,-0.81,2.24,2.12,40.301685,-3.838455,3/3/2025 17:42:5
109914,SensorData,20.68,938.95,637.82,49.84,6.43,0.01,7.64,-1.08,2.17,2.07,40.301685,-3.838455,3/3/2025 17:42:5
109967,SensorData,20.68,938.94,637.88,49.86,6.46,0.05,7.64,-1.05,2.27,2.08,40.301685,-3.838455,3/3/2025 17:42:5
110040,SensorData,20.68,938.97,637.62,49.83,6.41,0.06,7.65,-1.06,2.18,2.24,40.301685,-3.838455,3/3/2025 17:42:5
110106,SensorData,20.68,938.96,637.71,49.84,6.47,0.02,7.61,-1.03,2.17,2.02,40.301685,-3.838455,3/3/2025 17:42:5
110170,SensorData,20.66,938.95,637.81,49.82,6.43,0.04,7.65,-0.89,2.12,2.24,40.301685,-3.838455,3/3/2025 17:42:5
110234,SensorData,20.67,938.98,637.53,49.84,6.45,0.03,7.69,-1.20,2.28,2.10,40.301685,-3.838455,3/3/2025 17:42:5
110277,SensorData,20.68,938.98,637.58,49.85,6.45,0.08,7.59,-1.08,2.21,1.85,40.301685,-3.838455,3/3/2025 17:42:5
110331,SensorData,20.67,938.96,637.74,50.32,6.47,0.02,7.60,-1.31,2.24,2.08,40.301685,-3.838455,3/3/2025 17:42:5
