Timestamp,Event,Temperature,Pressure,Altitude,Humidity,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Latitude,Longitude,DateTime
104,[INFO] Rocket initialized
111,[INFO] Initializing sensors...
5000,[STATE] WAKING_UP
10000,[STATE] CHECKING_ROCKET
10004,[INFO] Checking sensors...
10009,[INFO] Reading BME280 sensor...
10018,[INFO] BME280 sensor OK
10023,[INFO] Reading MPU6050 sensor...
10030,[INFO] MPU6050 sensor OK
10035,[INFO] Reading GPS sensor...
310040,[ERROR] Failed to read GPS sensor
310045,[STATE] ERROR
315045,[STATE] IDLE
320045,[STATE] WAKING_UP
325045,[STATE] CHECKING_ROCKET
325049,[INFO] Checking sensors...
325053,[INFO] Reading BME280 sensor...
325063,[INFO] BME280 sensor OK
325067,[INFO] Reading MPU6050 sensor...
325075,[INFO] MPU6050 sensor OK
325079,[INFO] Reading GPS sensor...
578245,[INFO] GPS sensor OK
578249,[INFO] Sensors OK
605470,SensorData,21.25,939.00,637.37,49.32,6.44,-1.90,7.19,-0.69,2.59,2.11,40.301247,-3.837851,3/3/2025 17:14:25
605534,SensorData,21.25,939.00,637.38,49.34,6.49,-2.09,7.38,-0.95,1.56,1.97,40.301247,-3.837851,3/3/2025 17:14:25
605608,SensorData,21.22,938.97,637.62,49.33,6.41,-1.97,7.16,-0.60,1.52,2.34,40.301247,-3.837851,3/3/2025 17:14:25
605664,SensorData,21.24,939.01,637.33,49.37,6.47,-2.07,7.07,-1.80,2.61,1.70,40.301247,-3.837851,3/3/2025 17:14:25
605728,SensorData,21.24,939.02,637.23,49.38,5.82,-2.18,8.08,-1.51,-0.71,1.86,40.301247,-3.837851,3/3/2025 17:14:25
605802,SensorData,21.24,938.98,637.52,49.39,6.19,-2.00,7.66,-1.02,7.89,2.82,40.301247,-3.837851,3/3/2025 17:14:25
605826,SensorData,21.24,938.99,637.43,49.41,7.01,-2.31,6.71,-2.50,1.95,0.92,40.301247,-3.837851,3/3/2025 17:14:25
605880,SensorData,21.24,939.01,637.32,49.15,6.73,-1.63,6.98,-0.43,7.32,3.18,40.301247,-3.837851,3/3/2025 17:14:25
606245,SensorData,21.25,939.01,637.32,49.42,6.93,-1.62,6.69,-0.38,-2.74,1.69,40.301224,-3.837854,3/3/2025 17:14:26
606289,SensorData,21.23,938.96,637.72,49.50,6.37,-2.07,7.60,-1.15,0.89,1.92,40.301224,-3.837854,3/3/2025 17:14:26
606363,SensorData,21.24,938.97,637.66,49.50,6.05,-2.28,7.49,-0.44,2.42,2.16,40.301224,-3.837854,3/3/2025 17:14:26
606417,SensorData,21.25,938.98,637.56,49.51,6.45,-2.15,7.30,-1.10,1.49,1.81,40.301224,-3.837854,3/3/2025 17:14:26
606463,SensorData,21.24,938.96,637.74,49.53,6.33,-1.90,7.29,-1.42,1.50,1.96,40.301224,-3.837854,3/3/2025 17:14:26
606527,SensorData,21.23,938.97,637.66,49.53,6.43,-2.04,7.40,-1.09,2.79,2.37,40.301224,-3.837854,3/3/2025 17:14:26
606601,SensorData,21.23,938.96,637.76,49.53,6.66,-2.39,7.12,-0.95,5.73,1.63,40.301224,-3.837854,3/3/2025 17:14:26
606655,SensorData,21.24,938.95,637.82,49.53,6.29,-2.03,7.51,-1.70,-3.61,1.07,40.301224,-3.837854,3/3/2025 17:14:26
606719,SensorData,21.23,938.97,637.62,49.55,6.25,-2.03,7.53,-0.53,8.66,3.40,40.301224,-3.837854,3/3/2025 17:14:26
606795,SensorData,21.24,938.99,637.50,49.56,6.91,-2.30,7.35,-3.50,-7.50,0.03,40.301224,-3.837854,3/3/2025 17:14:26
606829,SensorData,21.21,938.97,637.89,49.30,5.67,-2.32,8.26,-1.19,3.32,2.47,40.301224,-3.837854,3/3/2025 17:14:26
606883,SensorData,21.24,938.97,637.63,49.30,6.58,-1.71,7.23,-2.32,-6.94,0.78,40.301224,-3.837854,3/3/2025 17:14:26
607276,SensorData,21.24,938.98,637.58,49.55,6.68,-1.97,7.17,-0.36,7.88,3.28,40.301220,-3.837866,3/3/2025 17:14:27
607312,SensorData,21.24,938.99,637.48,49.61,8.33,-1.97,-0.43,5.15,-0.54,0.18,40.301220,-3.837866,3/3/2025 17:14:27
607386,SensorData,21.24,939.01,637.31,49.60,7.43,-1.81,6.09,0.60,18.46,5.56,40.301220,-3.837866,3/3/2025 17:14:27
607440,SensorData,21.24,938.99,637.45,49.62,5.81,-2.16,8.31,-2.22,-10.98,-0.79,40.301220,-3.837866,3/3/2025 17:14:27
607484,SensorData,21.24,939.00,637.40,49.76,6.95,-1.82,6.40,-0.59,4.74,2.77,40.301220,-3.837866,3/3/2025 17:14:27
607550,SensorData,21.24,939.01,637.33,49.61,4.96,-2.90,9.06,-1.57,1.40,1.40,40.301220,-3.837866,3/3/2025 17:14:27
607624,SensorData,21.23,938.98,637.55,49.62,6.55,-1.13,10.37,-6.79,-3.59,-0.05,40.301220,-3.837866,3/3/2025 17:14:27
607678,SensorData,21.23,939.00,637.42,49.64,6.23,-1.58,8.23,-2.32,-0.26,1.58,40.301220,-3.837866,3/3/2025 17:14:27
607742,SensorData,21.24,938.99,637.42,49.64,7.00,-3.76,6.00,0.44,-0.56,1.32,40.301220,-3.837866,3/3/2025 17:14:27
607816,SensorData,21.23,938.98,637.55,49.64,6.05,-1.89,7.92,-1.18,4.15,2.48,40.301220,-3.837866,3/3/2025 17:14:27
607852,SensorData,21.24,938.99,637.48,49.65,6.40,-2.09,7.58,-1.41,3.50,2.21,40.301220,-3.837866,3/3/2025 17:14:27
607906,SensorData,21.24,939.00,637.39,49.92,3.34,-0.56,11.17,-6.76,-10.95,2.07,40.301220,-3.837866,3/3/2025 17:14:27
608219,SensorData,21.24,938.99,637.46,49.67,6.56,-0.06,8.64,-0.47,16.48,4.05,40.301220,-3.837866,3/3/2025 17:14:28
608243,SensorData,21.25,938.96,637.72,49.64,3.65,-2.88,9.91,26.63,-103.50,-32.70,40.301220,-3.837866,3/3/2025 17:14:28
608279,SensorData,21.24,938.98,637.54,49.63,4.84,-1.37,9.18,31.31,-183.60,-32.33,40.301220,-3.837866,3/3/2025 17:14:28
608333,SensorData,21.24,938.98,637.55,49.65,9.52,-3.29,2.94,6.74,-47.68,-28.91,40.301220,-3.837866,3/3/2025 17:14:28
608387,SensorData,21.22,938.94,637.90,49.64,5.68,-0.19,6.70,28.55,94.32,3.31,40.301220,-3.837866,3/3/2025 17:14:28
608451,SensorData,21.25,938.98,637.53,49.64,4.07,0.58,11.73,-15.99,-24.84,13.47,40.301220,-3.837866,3/3/2025 17:14:28
608525,SensorData,21.24,938.93,637.97,49.67,11.97,-1.21,11.32,-49.50,-36.32,43.69,40.301220,-3.837866,3/3/2025 17:14:28
608581,SensorData,21.24,938.96,637.72,49.65,8.63,-4.26,6.05,52.43,48.42,-12.30,40.301220,-3.837866,3/3/2025 17:14:28
608645,SensorData,21.24,938.98,637.60,49.71,10.34,-1.96,6.08,118.52,141.69,-35.84,40.301220,-3.837866,3/3/2025 17:14:28
608709,SensorData,21.23,938.95,637.78,49.67,3.55,-0.78,16.03,28.97,122.68,46.14,40.301220,-3.837866,3/3/2025 17:14:28
608743,SensorData,21.24,939.00,637.39,49.67,6.13,-2.15,11.06,-73.15,-250.14,41.47,40.301220,-3.837866,3/3/2025 17:14:28
608769,SensorData,21.24,938.99,637.45,49.68,11.44,-3.08,5.20,-21.46,-184.60,24.17,40.301220,-3.837866,3/3/2025 17:14:28
609223,SensorData,21.24,938.99,637.82,49.94,14.01,0.41,9.81,-14.85,-92.08,41.33,40.301220,-3.837866,3/3/2025 17:14:29
609247,SensorData,21.23,938.93,637.98,49.87,7.99,-1.04,3.49,88.68,42.28,6.76,40.301220,-3.837866,3/3/2025 17:14:29
609281,SensorData,21.23,938.93,637.99,49.87,8.30,1.70,6.56,76.62,96.94,32.53,40.301220,-3.837866,3/3/2025 17:14:29
609337,SensorData,21.23,938.91,638.15,49.55,3.89,0.57,6.83,25.66,95.06,73.92,40.301220,-3.837866,3/3/2025 17:14:29
609391,SensorData,21.23,938.92,638.08,49.34,3.59,-0.64,6.60,-24.47,-6.41,91.82,40.301220,-3.837866,3/3/2025 17:14:29
609455,SensorData,21.23,938.90,638.23,49.45,2.17,-0.21,2.38,-37.63,-42.90,98.02,40.301220,-3.837866,3/3/2025 17:14:29
609519,SensorData,21.23,938.91,638.20,49.40,6.96,-4.78,9.20,-20.19,-47.75,93.31,40.301220,-3.837866,3/3/2025 17:14:29
609583,SensorData,21.21,938.84,638.76,49.40,11.76,-4.61,9.23,185.34,-3.94,-58.73,40.301220,-3.837866,3/3/2025 17:14:29
609639,SensorData,21.23,938.89,638.35,49.35,8.69,3.70,19.61,166.81,65.42,-1.97,40.301220,-3.837866,3/3/2025 17:14:29
609713,SensorData,21.23,938.88,638.41,49.34,8.79,0.43,9.28,1.18,-106.44,92.79,40.301220,-3.837866,3/3/2025 17:14:29
609747,SensorData,21.21,938.87,638.51,49.29,5.29,0.10,6.31,-57.32,15.63,173.08,40.301220,-3.837866,3/3/2025 17:14:29
609771,SensorData,21.23,938.89,638.33,49.20,4.52,-2.07,5.88,-48.21,13.54,166.95,40.301220,-3.837866,3/3/2025 17:14:29
610217,SensorData,21.23,938.87,638.52,49.29,3.48,-2.45,4.70,-22.53,12.15,145.83,40.301220,-3.837866,3/3/2025 17:14:30
610241,SensorData,21.22,938.80,639.11,49.03,1.92,-1.38,4.98,-50.60,50.34,164.41,40.301220,-3.837866,3/3/2025 17:14:30
610285,SensorData,21.22,938.80,639.11,49.03,1.54,-1.06,3.10,-37.37,22.02,150.11,40.301220,-3.837866,3/3/2025 17:14:30
610339,SensorData,21.21,938.81,639.07,49.06,4.55,-3.12,2.69,-0.18,24.56,127.48,40.301220,-3.837866,3/3/2025 17:14:30
610385,SensorData,21.22,938.84,638.83,48.99,6.62,-6.97,10.74,139.40,-152.82,-27.04,40.301220,-3.837866,3/3/2025 17:14:30
610459,SensorData,21.22,938.82,639.00,48.98,7.99,-3.58,7.38,196.37,-175.97,-90.66,40.301220,-3.837866,3/3/2025 17:14:30
610523,SensorData,21.22,938.81,639.06,48.99,15.63,3.25,15.41,58.06,12.34,58.12,40.301220,-3.837866,3/3/2025 17:14:30
610577,SensorData,21.21,938.78,639.34,48.92,7.14,-0.26,6.70,-26.32,109.37,143.18,40.301220,-3.837866,3/3/2025 17:14:30
610643,SensorData,21.21,938.78,639.29,48.94,3.28,-2.21,7.63,-35.50,41.96,130.98,40.301220,-3.837866,3/3/2025 17:14:30
610717,SensorData,21.21,938.78,639.28,48.94,2.79,-2.21,2.26,32.27,0.73,72.92,40.301220,-3.837866,3/3/2025 17:14:30
610751,SensorData,21.22,938.81,639.10,48.90,6.43,-4.06,7.47,83.20,-0.28,35.58,40.301220,-3.837866,3/3/2025 17:14:30
610775,SensorData,21.23,938.81,639.06,48.89,7.64,-3.80,11.47,124.25,-17.27,2.23,40.301220,-3.837866,3/3/2025 17:14:30
611219,SensorData,21.23,938.81,639.06,48.89,6.34,-2.17,13.30,135.02,-95.31,-25.30,40.301220,-3.837866,3/3/2025 17:14:31
611255,SensorData,21.22,938.76,639.47,48.82,6.96,-2.38,11.72,-161.90,-250.14,164.86,40.301220,-3.837866,3/3/2025 17:14:31
611281,SensorData,21.22,938.76,639.51,48.83,13.21,-5.86,5.52,-86.27,-250.14,145.31,40.301220,-3.837866,3/3/2025 17:14:31
611335,SensorData,21.21,938.73,639.76,48.81,19.61,-9.74,-4.07,62.00,-103.23,96.57,40.301220,-3.837866,3/3/2025 17:14:31
611389,SensorData,21.22,938.73,639.74,48.82,5.17,-1.59,5.16,247.55,221.31,23.17,40.301220,-3.837866,3/3/2025 17:14:31
611455,SensorData,21.22,938.74,639.66,48.82,7.00,1.88,13.39,250.13,182.99,35.66,40.301220,-3.837866,3/3/2025 17:14:31
611519,SensorData,21.20,938.69,640.16,48.82,6.19,1.36,8.71,125.95,-21.97,112.54,40.301220,-3.837866,3/3/2025 17:14:31
611583,SensorData,21.21,938.73,639.78,48.80,1.36,0.87,3.03,53.44,-28.75,170.60,40.301220,-3.837866,3/3/2025 17:14:31
611647,SensorData,21.20,938.68,640.22,48.81,3.70,1.35,4.81,9.90,-61.38,204.27,40.301220,-3.837866,3/3/2025 17:14:31
611713,SensorData,21.22,938.73,639.81,48.82,9.54,-1.72,10.72,7.01,-13.31,221.59,40.301220,-3.837866,3/3/2025 17:14:31
611747,SensorData,21.21,938.71,639.98,48.82,4.74,-3.02,5.76,84.24,-16.92,161.15,40.301220,-3.837866,3/3/2025 17:14:31
611781,SensorData,21.21,938.72,639.88,48.81,4.66,-4.45,7.16,134.85,-27.92,119.64,40.301220,-3.837866,3/3/2025 17:14:31
612254,SensorData,21.21,938.68,640.18,48.81,5.09,-4.01,7.63,199.37,-65.53,60.89,40.301159,-3.837897,3/3/2025 17:14:32
612288,SensorData,21.20,938.66,640.41,48.80,9.77,0.68,2.75,187.90,-26.44,-2.90,40.301159,-3.837897,3/3/2025 17:14:32
612364,SensorData,21.21,938.65,640.47,49.07,5.60,1.16,1.30,178.91,97.32,39.08,40.301159,-3.837897,3/3/2025 17:14:32
612418,SensorData,21.20,938.61,640.85,48.81,1.88,1.19,2.77,142.61,155.86,95.61,40.301159,-3.837897,3/3/2025 17:14:32
612462,SensorData,21.21,938.63,640.61,48.80,12.80,3.03,14.18,25.84,80.18,170.47,40.301159,-3.837897,3/3/2025 17:14:32
612536,SensorData,21.20,938.62,640.78,48.81,7.31,-0.33,13.01,-99.69,-3.55,247.56,40.301159,-3.837897,3/3/2025 17:14:32
612602,SensorData,21.20,938.60,640.88,48.81,3.91,-5.04,8.12,-33.81,-78.76,194.69,40.301159,-3.837897,3/3/2025 17:14:32
612666,SensorData,21.20,938.58,641.19,48.70,3.51,-4.15,5.84,125.28,-179.02,50.18,40.301159,-3.837897,3/3/2025 17:14:32
612730,SensorData,21.20,938.58,641.09,48.80,3.49,-1.67,0.51,214.69,-154.49,-27.69,40.301159,-3.837897,3/3/2025 17:14:32
612794,SensorData,21.21,938.59,641.05,48.80,2.16,1.24,0.50,225.91,-48.04,-12.73,40.301159,-3.837897,3/3/2025 17:14:32
612830,SensorData,21.20,938.59,641.01,48.80,13.68,3.22,4.79,175.10,224.04,107.71,40.301159,-3.837897,3/3/2025 17:14:32
612884,SensorData,21.20,938.59,641.05,48.64,8.26,2.82,9.97,90.34,250.13,198.15,40.301159,-3.837897,3/3/2025 17:14:32
613247,SensorData,21.20,938.57,641.21,48.79,5.68,1.27,19.58,-101.84,147.08,250.13,40.301243,-3.837924,3/3/2025 17:14:33
613281,SensorData,21.21,938.52,641.45,48.76,7.08,4.82,10.91,-127.51,-49.91,250.13,40.301243,-3.837924,3/3/2025 17:14:33
613357,SensorData,21.21,938.54,641.45,48.80,3.86,1.13,7.64,-185.73,-66.44,250.13,40.301243,-3.837924,3/3/2025 17:14:33
613411,SensorData,21.21,938.51,641.73,48.82,2.84,-7.53,6.22,67.98,-100.73,184.76,40.301243,-3.837924,3/3/2025 17:14:33
613455,SensorData,21.20,938.50,641.77,48.80,3.03,-3.21,3.68,199.86,-110.17,79.12,40.301243,-3.837924,3/3/2025 17:14:33
613529,SensorData,21.20,938.47,642.07,48.79,3.95,-2.40,2.67,250.13,-83.28,16.43,40.301243,-3.837924,3/3/2025 17:14:33
613593,SensorData,21.20,938.46,642.17,48.82,2.22,1.08,2.42,250.13,-99.48,15.87,40.301243,-3.837924,3/3/2025 17:14:33
613649,SensorData,21.21,938.50,641.83,48.80,8.10,7.46,7.81,222.47,-1.52,70.48,40.301243,-3.837924,3/3/2025 17:14:33
613713,SensorData,21.20,938.47,642.11,48.83,10.71,5.27,3.94,16.96,244.85,250.13,40.301243,-3.837924,3/3/2025 17:14:33
613787,SensorData,21.21,938.50,641.79,48.79,4.31,-2.12,19.61,-63.37,244.59,250.13,40.301243,-3.837924,3/3/2025 17:14:33
613821,SensorData,21.21,938.48,641.98,48.79,6.49,-6.86,9.16,52.06,-250.14,100.92,40.301243,-3.837924,3/3/2025 17:14:33
613877,SensorData,21.21,938.50,641.83,48.83,8.29,-5.81,5.08,167.31,-250.14,-8.41,40.301243,-3.837924,3/3/2025 17:14:33
614251,SensorData,21.20,938.47,642.10,48.82,12.38,1.47,2.21,249.95,-47.17,-28.39,40.301308,-3.837944,3/3/2025 17:14:34
614337,SensorData,21.21,938.42,642.51,48.75,4.84,1.05,3.86,250.13,63.00,25.73,40.301308,-3.837944,3/3/2025 17:14:34
614421,SensorData,21.21,938.42,642.51,48.75,5.03,0.91,4.13,250.13,77.31,48.37,40.301308,-3.837944,3/3/2025 17:14:34
614467,SensorData,21.21,938.40,642.60,48.76,3.48,3.14,6.51,114.02,72.18,192.78,40.301308,-3.837944,3/3/2025 17:14:34
614531,SensorData,21.20,938.45,642.28,48.76,4.75,2.74,7.93,9.11,35.87,250.13,40.301308,-3.837944,3/3/2025 17:14:34
614605,SensorData,21.21,938.43,642.43,48.75,4.68,-1.38,10.91,-53.85,-48.74,250.13,40.301308,-3.837944,3/3/2025 17:14:34
614659,SensorData,21.20,938.43,642.44,48.79,3.41,-5.11,6.52,112.97,-115.21,160.37,40.301308,-3.837944,3/3/2025 17:14:34
614723,SensorData,21.21,938.44,642.36,48.76,4.59,-3.16,4.27,219.92,-119.15,75.08,40.301308,-3.837944,3/3/2025 17:14:34
614799,SensorData,21.21,938.40,642.66,48.75,5.54,0.28,4.08,250.13,-68.74,47.79,40.301308,-3.837944,3/3/2025 17:14:34
614833,SensorData,21.21,938.41,642.65,48.77,7.77,2.65,6.14,189.64,57.88,143.62,40.301308,-3.837944,3/3/2025 17:14:34
614887,SensorData,21.21,938.41,642.57,48.60,8.88,3.60,7.86,102.21,107.10,222.10,40.301308,-3.837944,3/3/2025 17:14:34
615250,SensorData,21.21,938.45,642.21,48.78,5.79,0.11,11.15,-5.82,107.29,250.13,40.301437,-3.838009,3/3/2025 17:14:35
615296,SensorData,21.21,938.45,642.29,48.78,6.27,-3.66,11.49,-6.53,-150.21,244.24,40.301437,-3.838009,3/3/2025 17:14:35
615370,SensorData,21.21,938.41,642.71,48.97,7.69,-5.40,7.56,101.18,-155.70,166.82,40.301437,-3.838009,3/3/2025 17:14:35
615424,SensorData,21.21,938.42,642.53,48.93,6.93,-2.15,5.18,248.48,-15.24,82.37,40.301437,-3.838009,3/3/2025 17:14:35
615478,SensorData,21.21,938.41,642.63,48.82,6.62,0.84,6.64,250.13,55.00,98.70,40.301437,-3.838009,3/3/2025 17:14:35
615544,SensorData,21.22,938.38,642.83,48.82,3.91,1.54,5.63,187.73,38.95,155.05,40.301437,-3.838009,3/3/2025 17:14:35
615608,SensorData,21.21,938.37,642.94,48.82,2.16,1.46,3.08,112.33,31.92,208.18,40.301437,-3.838009,3/3/2025 17:14:35
615672,SensorData,21.21,938.37,642.99,48.84,1.31,0.64,2.16,79.20,34.21,231.24,40.301437,-3.838009,3/3/2025 17:14:35
615736,SensorData,21.21,938.38,642.88,48.85,3.16,-0.83,7.17,64.02,11.90,232.65,40.301437,-3.838009,3/3/2025 17:14:35
615810,SensorData,21.21,938.37,642.99,48.84,5.24,-4.05,10.69,104.10,-125.40,168.89,40.301437,-3.838009,3/3/2025 17:14:35
615836,SensorData,21.22,938.39,642.74,48.86,10.80,-2.24,7.69,214.06,-125.43,74.97,40.301437,-3.838009,3/3/2025 17:14:35
615890,SensorData,21.22,938.37,642.95,48.85,12.03,-0.95,7.46,226.37,-45.98,82.25,40.301437,-3.838009,3/3/2025 17:14:35
616253,SensorData,21.22,938.40,642.72,48.86,11.88,2.17,11.34,177.51,133.50,163.06,40.301392,-3.837996,3/3/2025 17:14:36
616287,SensorData,21.22,938.31,643.45,48.90,4.56,0.25,4.37,209.31,64.92,116.95,40.301392,-3.837996,3/3/2025 17:14:36
616363,SensorData,21.21,938.34,643.19,48.89,3.49,0.91,4.64,188.65,59.79,133.19,40.301392,-3.837996,3/3/2025 17:14:36
616417,SensorData,21.21,938.32,643.42,48.88,2.15,0.68,4.22,125.84,20.95,170.05,40.301392,-3.837996,3/3/2025 17:14:36
616471,SensorData,21.21,938.32,643.42,48.91,3.09,0.27,5.68,83.79,-15.50,190.15,40.301392,-3.837996,3/3/2025 17:14:36
616535,SensorData,21.22,938.33,643.30,49.13,3.23,-0.85,4.53,60.76,-55.66,196.52,40.301392,-3.837996,3/3/2025 17:14:36
616611,SensorData,21.21,938.34,643.19,48.91,4.50,-2.27,5.16,96.50,-63.76,165.19,40.301392,-3.837996,3/3/2025 17:14:36
616665,SensorData,21.22,938.36,643.01,48.91,6.95,-2.74,7.26,182.14,-30.37,101.86,40.301392,-3.837996,3/3/2025 17:14:36
616729,SensorData,21.22,938.35,643.09,48.89,7.56,-0.41,8.26,200.38,-11.40,90.23,40.301392,-3.837996,3/3/2025 17:14:36
616803,SensorData,21.20,938.36,643.09,48.90,7.10,1.33,8.31,127.35,5.02,148.47,40.301392,-3.837996,3/3/2025 17:14:36
616872,SensorData,21.22,938.38,642.86,48.90,4.17,-1.33,6.16,52.21,14.82,195.21,40.301392,-3.837996,3/3/2025 17:14:36
617246,SensorData,21.21,938.37,642.97,49.01,3.31,-1.16,5.14,59.33,4.05,185.11,40.301357,-3.837986,3/3/2025 17:14:37
617290,SensorData,21.22,938.43,642.40,48.93,4.42,-2.56,6.21,78.69,-72.27,134.70,40.301357,-3.837986,3/3/2025 17:14:37
617364,SensorData,21.21,938.40,642.74,48.91,2.68,-1.62,3.46,108.28,-79.38,111.85,40.301357,-3.837986,3/3/2025 17:14:37
617418,SensorData,21.21,938.39,642.79,48.93,6.16,-1.82,5.10,140.85,-27.03,95.34,40.301357,-3.837986,3/3/2025 17:14:37
617464,SensorData,21.20,938.40,642.72,49.08,7.90,-0.87,7.94,163.55,43.82,95.46,40.301357,-3.837986,3/3/2025 17:14:37
617538,SensorData,21.21,938.40,642.70,48.95,7.41,0.11,10.12,145.40,52.69,113.87,40.301357,-3.837986,3/3/2025 17:14:37
617602,SensorData,21.22,938.41,642.63,48.93,6.13,-0.07,9.78,72.40,-28.36,152.56,40.301357,-3.837986,3/3/2025 17:14:37
617666,SensorData,21.20,938.41,642.63,48.92,7.34,-1.70,8.44,53.08,-60.77,160.48,40.301357,-3.837986,3/3/2025 17:14:37
617732,SensorData,21.21,938.41,642.56,48.94,6.45,-2.63,6.37,110.04,-12.03,126.63,40.301357,-3.837986,3/3/2025 17:14:37
617796,SensorData,21.22,938.41,642.63,48.93,6.67,-1.59,8.24,155.21,12.74,96.65,40.301357,-3.837986,3/3/2025 17:14:37
617830,SensorData,21.22,938.42,642.49,48.94,5.09,-0.12,6.68,141.85,-12.77,102.81,40.301357,-3.837986,3/3/2025 17:14:37
617884,SensorData,21.21,938.45,642.29,49.01,5.82,0.14,7.05,117.76,-21.85,119.01,40.301357,-3.837986,3/3/2025 17:14:37
618260,SensorData,21.21,938.40,642.65,48.95,6.69,0.02,7.64,71.63,-14.39,156.46,40.301311,-3.837975,3/3/2025 17:14:38
618294,SensorData,21.22,938.45,642.26,49.02,5.62,-0.24,6.12,94.00,45.11,145.82,40.301311,-3.837975,3/3/2025 17:14:38
618368,SensorData,21.22,938.45,642.29,49.02,6.60,-0.72,9.21,81.58,38.85,152.58,40.301311,-3.837975,3/3/2025 17:14:38
618422,SensorData,21.22,938.47,642.10,49.20,5.64,-1.60,8.76,74.78,-33.72,140.23,40.301311,-3.837975,3/3/2025 17:14:38
618476,SensorData,21.22,938.48,642.01,49.06,3.64,-0.93,4.65,86.03,-67.18,124.17,40.301311,-3.837975,3/3/2025 17:14:38
618542,SensorData,21.21,938.43,642.44,49.06,4.81,-1.46,4.69,103.21,-52.44,114.25,40.301311,-3.837975,3/3/2025 17:14:38
618616,SensorData,21.21,938.45,642.26,49.05,6.57,-1.28,6.68,151.79,20.53,92.11,40.301311,-3.837975,3/3/2025 17:14:38
618670,SensorData,21.21,938.47,642.07,49.07,6.81,0.02,8.99,126.31,19.55,115.16,40.301311,-3.837975,3/3/2025 17:14:38
618734,SensorData,21.21,938.45,642.29,49.08,5.87,-0.13,8.57,79.76,-20.97,142.08,40.301311,-3.837975,3/3/2025 17:14:38
618810,SensorData,21.21,938.47,642.11,49.12,6.14,-1.27,7.14,54.85,-35.25,156.52,40.301311,-3.837975,3/3/2025 17:14:38
618844,SensorData,21.21,938.47,642.10,49.11,6.35,-2.50,7.55,97.21,-15.27,126.86,40.301311,-3.837975,3/3/2025 17:14:38
618898,SensorData,21.20,938.45,642.22,49.11,6.71,-2.51,8.14,126.82,-15.45,102.76,40.301311,-3.837975,3/3/2025 17:14:38
619261,SensorData,21.21,938.48,641.97,49.10,7.64,-1.58,9.40,152.49,-17.93,82.75,40.301201,-3.837916,3/3/2025 17:14:39
619297,SensorData,21.22,938.48,641.97,49.14,6.09,-0.73,6.01,127.49,-59.23,85.47,40.301201,-3.837916,3/3/2025 17:14:39
619371,SensorData,21.21,938.48,642.00,49.15,5.97,-0.40,5.57,122.83,-31.88,94.98,40.301201,-3.837916,3/3/2025 17:14:39
619425,SensorData,21.21,938.47,642.05,49.11,5.41,0.09,5.90,101.37,42.73,126.11,40.301201,-3.837916,3/3/2025 17:14:39
619469,SensorData,21.21,938.47,642.07,49.13,4.81,-0.29,6.80,76.91,41.44,142.43,40.301201,-3.837916,3/3/2025 17:14:39
619543,SensorData,21.21,938.51,641.74,49.26,6.63,-1.36,10.63,60.40,-2.17,143.40,40.301201,-3.837916,3/3/2025 17:14:39
619610,SensorData,21.21,938.51,641.70,49.10,7.57,-2.00,7.58,102.05,-62.98,96.40,40.301201,-3.837916,3/3/2025 17:14:39
619674,SensorData,21.21,938.51,641.70,49.10,7.41,-1.78,6.93,116.77,-37.63,90.06,40.301201,-3.837916,3/3/2025 17:14:39
619738,SensorData,21.21,938.52,641.59,49.16,7.08,-0.66,7.37,136.30,29.57,89.50,40.301201,-3.837916,3/3/2025 17:14:39
619812,SensorData,21.21,938.52,641.60,49.15,5.96,0.10,8.38,104.73,32.50,114.95,40.301201,-3.837916,3/3/2025 17:14:39
619848,SensorData,21.20,938.52,641.61,49.17,5.94,-0.58,8.94,53.99,-28.08,139.47,40.301201,-3.837916,3/3/2025 17:14:39
619902,SensorData,21.20,938.52,641.61,49.57,5.88,-1.14,8.17,45.23,-50.96,140.82,40.301201,-3.837916,3/3/2025 17:14:39
620255,SensorData,21.21,938.55,641.40,49.20,6.35,-2.04,6.90,62.72,-42.83,129.55,40.301193,-3.837912,3/3/2025 17:14:40
620289,SensorData,21.21,938.53,641.55,49.23,5.30,-1.42,6.13,56.16,3.57,139.16,40.301193,-3.837912,3/3/2025 17:14:40
620375,SensorData,21.21,938.51,641.68,49.21,4.48,-1.54,5.86,70.50,4.40,126.35,40.301193,-3.837912,3/3/2025 17:14:40
620419,SensorData,21.21,938.55,641.39,49.22,4.76,-1.91,7.12,104.63,-36.49,88.24,40.301193,-3.837912,3/3/2025 17:14:40
620473,SensorData,21.21,938.52,641.36,48.88,7.47,-2.02,9.16,119.31,-58.56,69.78,40.301193,-3.837912,3/3/2025 17:14:40
620547,SensorData,21.20,938.55,641.38,49.21,9.39,-1.02,9.46,118.73,-37.21,72.88,40.301193,-3.837912,3/3/2025 17:14:40
620611,SensorData,21.21,938.56,641.27,49.22,8.48,-0.54,9.58,70.84,24.62,121.00,40.301193,-3.837912,3/3/2025 17:14:40
620667,SensorData,21.21,938.54,641.46,49.21,7.11,-1.34,9.84,48.34,18.98,133.62,40.301193,-3.837912,3/3/2025 17:14:40
620741,SensorData,21.20,938.53,641.55,49.22,5.61,-1.79,8.22,59.33,-23.79,113.93,40.301193,-3.837912,3/3/2025 17:14:40
